Lake,Date_Sampled,Results,,,,,,,,,,,,,,
Monona,2002-02-28,43.4,,,,,,,,,,,,,,
Monona,2002-03-27,47.5,,,,,,,,,,,,,,
Monona,2002-04-29,46.9,,,,,,,,,,,,,,
Monona,2002-05-30,46.3,,,,,,,,,,,,,,
Monona,2002-06-25,45.1,,,,,,,,,,,,,,
Monona,2002-07-31,45.8,,,,,,,,,,,,,,
Monona,2002-08-26,46.0,,,,,,,,,,,,,,
Monona,2002-09-23,46.8,,,,,,,,,,,,,,
Monona,2002-10-28,43.1,,,,,,,,,,,,,,
Monona,2002-11-25,46.7,,,,,,,,,,,,,,
Monona,2002-12-11,47.2,,,,,,,,,,,,,,
Monona,2003-01-08,46.9,,,,,,,,,,,,,,
Monona,2003-02-19,46.9,,,,,,,,,,,,,,
Monona,2003-03-17,47.6,,,,,,,,,,,,,,
Monona,2003-04-29,50.7,,,,,,,,,,,,,,
Monona,2003-05-29,46.8,,,,,,,,,,,,,,
Monona,2003-06-23,47.5,,,,,,,,,,,,,,
Monona,2003-07-29,47.6,,,,,,,,,,,,,,
Monona,2003-08-27,48.6,,,,,,,,,,,,,,
Monona,2003-09-11,50.9,,,,,,,,,,,,,,
Monona,2003-10-27,47.2,,,,,,,,,,,,,,
Monona,2003-11-24,45.0,,,,,,,,,,,,,,
Monona,2003-12-29,43.6,,,,,,,,,,,,,,
Monona,2004-01-21,47.5,,,,,,,,,,,,,,
Monona,2004-02-18,47.4,,,,,,,,,,,,,,
Monona,2004-03-30,48.7,,,,,,,,,,,,,,
Monona,2004-04-26,48.3,,,,,,,,,,,,,,
Monona,2004-05-12,57.3,,,,,,,,,,,,,,
Monona,2004-06-15,43.6,,,,,,,,,,,,,,
Monona,2004-07-15,46.0,,,,,,,,,,,,,,
Monona,2004-08-23,41.5,,,,,,,,,,,,,,
Monona,2004-09-13,41.6,,,,,,,,,,,,,,
Monona,2004-10-25,42.1,,,,,,,,,,,,,,
Monona,2004-11-22,46.8,,,,,,,,,,,,,,
Monona,2004-12-13,44.4,,,,,,,,,,,,,,
Monona,2005-01-25,46.2,,,,,,,,,,,,,,
Monona,2005-02-23,47.8,,,,,,,,,,,,,,
Monona,2005-03-16,48.7,,,,,,,,,,,,,,
Monona,2005-04-25,51.5,,,,,,,,,,,,,,
Monona,2005-05-23,50.8,,,,,,,,,,,,,,
Monona,2005-06-30,52.7,,,,,,,,,,,,,,
Monona,2005-07-27,55.5,,,,,,,,,,,,,,
Monona,2005-08-23,53.6,,,,,,,,,,,,,,
Monona,2005-09-27,53.3,,,,,,,,,,,,,,
Monona,2005-10-25,53.8,,,,,,,,,,,,,,
Monona,2005-11-30,53.5,,,,,,,,,,,,,,
Monona,2005-12-27,59.1,,,,,,,,,,,,,,
Monona,2005-12-27,53.8,,,,,,,,,,,,,,
Monona,2006-01-24,50.7,,,,,,,,,,,,,,
Monona,2006-02-22,54.8,,,,,,,,,,,,,,
Monona,2006-03-27,67.5,,,,,,,,,,,,,,
Monona,2006-05-30,52.1,,,,,,,,,,,,,,
Monona,2006-06-12,52.5,,,,,,,,,,,,,,
Monona,2006-07-17,52.0,,,,,,,,,,,,,,
Monona,2006-08-14,51.6,,,,,,,,,,,,,,
Monona,2006-09-25,50.3,,,,,,,,,,,,,,
Monona,2006-10-25,50.3,,,,,,,,,,,,,,
Monona,2006-11-20,48.9,,,,,,,,,,,,,,
Monona,2006-12-14,47.9,,,,,,,,,,,,,,
Monona,2007-01-24,50.3,,,,,,,,,,,,,,
Monona,2007-02-28,53.1,,,,,,,,,,,,,,
Monona,2007-03-20,52.0,,,,,,,,,,,,,,
Monona,2007-04-17,53.7,,,,,,,,,,,,,,
Monona,2007-06-11,52.2,,,,,,,,,,,,,,
Monona,2007-07-09,52.5,,,,,,,,,,,,,,
Monona,2007-09-04,51.1,,,,,,,,,,,,,,
Monona,2007-10-29,47.4,,,,,,,,,,,,,,
Monona,2007-11-27,46.5,,,,,,,,,,,,,,
Monona,2008-03-13,61.1,,,,,,,,,,,,,,
Monona,2008-04-03,55.6,,,,,,,,,,,,,,
Monona,2008-05-27,60.6,,,,,,,,,,,,,,
Monona,2008-06-11,53.5,,,,,,,,,,,,,,
Monona,2008-07-14,49.7,,,,,,,,,,,,,,
Monona,2008-08-26,51.4,,,,,,,,,,,,,,
Monona,2008-09-29,53.2,,,,,,,,,,,,,,
Monona,2008-10-21,52.5,,,,,,,,,,,,,,
Monona,2008-11-26,53.4,,,,,,,,,,,,,,
Monona,2008-12-11,52.9,,,,,,,,,,,,,,
Monona,2009-01-28,52.2,,,,,,,,,,,,,,
Monona,2009-02-16,55.0,,,,,,,,,,,,,,
Monona,2009-03-16,57.1,,,,,,,,,,,,,,
Monona,2009-04-16,60.6,,,,,,,,,,,,,,
Monona,2009-05-26,57.9,,,,,,,,,,,,,,
Monona,2009-06-15,55.0,,,,,,,,,,,,,,
Monona,2009-07-13,53.3,,,,,,,,,,,,,,
Monona,2009-08-24,56.6,,,,,,,,,,,,,,
Monona,2009-09-08,56.7,,,,,,,,,,,,,,
Monona,2009-10-27,47.3,,,,,,,,,,,,,,
Monona,2009-11-23,51.3,,,,,,,,,,,,,,
Monona,2009-12-28,56.5,,,,,,,,,,,,,,
Monona,2010-01-26,53.6,,,,,,,,,,,,,,
Monona,2010-02-16,54.6,,,,,,,,,,,,,,
Monona,2010-03-15,56.8,,,,,,,,,,,,,,
Monona,2010-04-22,59.5,,,,,,,,,,,,,,
Monona,2010-05-24,61.2,,,,,,,,,,,,,,
Monona,2010-06-30,54.1,,,,,,,,,,,,,,
Monona,2010-07-14,54.0,,,,,,,,,,,,,,
Monona,2010-08-12,56.1,,,,,,,,,,,,,,
Monona,2010-09-09,56.9,,,,,,,,,,,,,,
Monona,2010-10-18,52.6,,,,,,,,,,,,,,
Monona,2010-11-15,55.3,,,,,,,,,,,,,,
Monona,2011-01-25,53.5,,,,,,,,,,,,,,
Monona,2011-02-23,53.5,,,,,,,,,,,,,,
Monona,2011-03-08,54.1,,,,,,,,,,,,,,
Monona,2011-04-28,65.8,,,,,,,,,,,,,,
Monona,2011-05-31,62.1,,,,,,,,,,,,,,
Monona,2011-06-29,61.8,,,,,,,,,,,,,,
Monona,2011-07-25,59.7,,,,,,,,,,,,,,
Monona,2011-08-15,62.6,,,,,,,,,,,,,,
Monona,2011-09-13,61.0,,,,,,,,,,,,,,
Monona,2011-10-03,61.8,,,,,,,,,,,,,,
Monona,2011-11-21,61.6,,,,,,,,,,,,,,
Monona,2011-12-12,59.0,,,,,,,,,,,,,,
Monona,2012-01-09,61.5,,,,,,,,,,,,,,
Monona,2012-02-07,64.0,,,,,,,,,,,,,,
Monona,2012-03-15,61.2,,,,,,,,,,,,,,
Monona,2012-04-24,69.0,,,,,,,,,,,,,,
Monona,2012-05-30,65.2,,,,,,,,,,,,,,
Monona,2012-06-26,66.9,,,,,,,,,,,,,,
Monona,2012-08-02,69.1,,,,,,,,,,,,,,
Monona,2012-08-20,70.3,,,,,,,,,,,,,,
Monona,2012-09-24,68.6,,,,,,,,,,,,,,
Monona,2012-10-30,67.4,,,,,,,,,,,,,,
Monona,2012-11-28,64.8,,,,,,,,,,,,,,
Monona,2012-12-17,65.2,,,,,,,,,,,,,,
Monona,2013-02-04,68.0,,,,,,,,,,,,,,
Monona,2013-02-18,70.2,,,,,,,,,,,,,,
Monona,2013-03-14,78.3,,,,,,,,,,,,,,
Monona,2013-05-08,78.6,,,,,,,,,,,,,,
Monona,2013-06-19,71.3,,,,,,,,,,,,,,
Monona,2013-07-16,65.2,,,,,,,,,,,,,,
Monona,2013-08-14,63.1,,,,,,,,,,,,,,
Monona,2013-09-10,65.4,,,,,,,,,,,,,,
Monona,2013-10-24,68.7,,,,,,,,,,,,,,
Monona,2013-12-02,66.4,,,,,,,,,,,,,,
Monona,2013-12-18,68.4,,,,,,,,,,,,,,
Monona,2014-02-24,68.1,,,,,,,,,,,,,,
Monona,2014-03-20,70.2,,,,,,,,,,,,,,
Monona,2014-04-17,76.9,,,,,,,,,,,,,,
Monona,2014-06-25,68.4,,,,,,,,,,,,,,
Monona,2014-07-17,69.5,,,,,,,,,,,,,,
Monona,2014-08-14,66.3,,,,,,,,,,,,,,
Monona,2014-09-08,66.3,,,,,,,,,,,,,,
Monona,2014-10-29,69.4,,,,,,,,,,,,,,
Monona,2014-12-11,67.3,,,,,,,,,,,,,,
Monona,2015-01-27,67.0,,,,,,,,,,,,,,
Monona,2015-02-17,68.8,,,,,,,,,,,,,,
Monona,2015-04-27,73.6,,,,,,,,,,,,,,
Monona,2015-06-02,71.1,,,,,,,,,,,,,,
Monona,2015-07-08,65.1,,,,,,,,,,,,,,
Monona,2015-08-04,68.3,,,,,,,,,,,,,,
Monona,2015-09-24,67.8,,,,,,,,,,,,,,
Monona,2015-10-15,67.0,,,,,,,,,,,,,,
Monona,2016-02-25,64.6,,,,,,,,,,,,,,
Monona,2016-03-29,69.4,,,,,,,,,,,,,,
Monona,2016-04-12,71.2,,,,,,,,,,,,,,
Monona,2016-06-02,66.8,,,,,,,,,,,,,,
Monona,2016-06-28,67.1,,,,,,,,,,,,,,
Monona,2016-07-26,68.1,,,,,,,,,,,,,,
Monona,2016-08-22,68.3,,,,,,,,,,,,,,
Monona,2016-09-26,65.2,,,,,,,,,,,,,,
Monona,2016-10-24,61.6,,,,,,,,,,,,,,
Monona,2016-12-01,59.4,,,,,,,,,,,,,,
Monona,2016-12-20,58.4,,,,,,,,,,,,,,
Monona,2017-01-30,58.9,,,,,,,,,,,,,,
Monona,2017-03-06,64.5,,,,,,,,,,,,,,
Monona,2017-04-18,76.1,,,,,,,,,,,,,,
Monona,2017-05-31,71.3,,,,,,,,,,,,,,
Monona,2017-06-26,70.7,,,,,,,,,,,,,,
Monona,2017-07-24,65.4,,,,,,,,,,,,,,
Monona,2017-08-23,64.8,,,,,,,,,,,,,,
Monona,2017-10-02,65.3,,,,,,,,,,,,,,
Monona,2017-10-19,63.5,,,,,,,,,,,,,,
Monona,2017-12-19,68.2,,,,,,,,,,,,,,
Monona,2018-01-30,66.5,,,,,,,,,,,,,,
Monona,2018-02-27,67.1,,,,,,,,,,,,,,
Monona,2018-04-30,70.2,,,,,,,,,,,,,,
Monona,2018-05-29,70.7,,,,,,,,,,,,,,
Monona,2018-06-28,64.6,,,,,,,,,,,,,,
Monona,2018-07-24,63.7,,,,,,,,,,,,,,
Monona,2018-08-27,58.6,,,,,,,,,,,,,,
Monona,2018-09-11,57.2,,,,,,,,,,,,,,
Monona,2018-11-27,59.6,,,,,,,,,,,,,,
Monona,2018-12-18,57.3,,,,,,,,,,,,,,
Monona,2019-02-26,64.3,,,,,,,,,,,,,,
Monona,2019-04-03,79.7,,,,,,,,,,,,,,
Monona,2019-06-03,67.8,,,,,,,,,,,,,,
Monona,2019-12-03,64.4,,,,,,,,,,,,,,
Monona,2019-12-19,65.7,,,,,,,,,,,,,,
Monona,2020-01-30,63.4,,,,,,,,,,,,,,
Monona,2020-03-16,65.4,,,,,,,,,,,,,,
Monona,2020-06-15,70.1,,,,,,,,,,,,,,
Monona,2020-07-13,69.5,,,,,,,,,,,,,,
Monona,2020-08-13,65.2,,,,,,,,,,,,,,
Monona,2021-09-23,72.1,,,,,,,,,,,,,,
Monona,2022-02-01,74.0,,,,,,,,,,,,,,
Monona,2022-02-28,71.4,,,,,,,,,,,,,,
Monona,2022-04-21,81.7,,,,,,,,,,,,,,
Monona,2022-05-23,78.1,,,,,,,,,,,,,,
Monona,2022-06-27,77.4,,,,,,,,,,,,,,
Monona,2022-07-26,73.1,,,,,,,,,,,,,,
Monona,2022-08-15,69.4,,,,,,,,,,,,,,
Monona,2022-10-27,81.9,,,,,,,,,,,,,,
Monona,2023-02-02,74.8,,,,,,,,,,,,,,
Monona,2023-04-10,80.4,,,,,,,,,,,,,,
Monona,2023-07-03,84.1,,,,,,,,,,,,,,
Monona,2023-08-30,79.8,,,,,,,,,,,,,,
Monona,2023-10-02,79.2,,,,,,,,,,,,,,
Monona,2024-04-10,67.1,,,,,,,,,,,,,,
Monona,2024-06-27,70.7,,,,,,,,,,,,,,
Monona,2024-07-17,68,,,,,,,,,,,,,,
Monona,2024-08-28,65.3,,,,,,,,,,,,,,
Monona,2024-08-28,32.6,,,,,,,,,,,,,,
Monona,2024-09-18,67.3,,,,,,,,,,,,,,
Mendota,1975-01-02,16.0,,,,,,,,,,,,,,
Mendota,1975-02-03,15.8,,,,,,,,,,,,,,
Mendota,1975-03-05,16.0,,,,,,,,,,,,,,
Mendota,1975-03-28,13.0,,,,,,,,,,,,,,
Mendota,1975-04-04,10.0,,,,,,,,,,,,,,
Mendota,1975-04-18,9.0,,,,,,,,,,,,,,
Mendota,1975-05-02,16.0,,,,,,,,,,,,,,
Mendota,1975-06-17,15.5,,,,,,,,,,,,,,
Mendota,1975-07-01,15.0,,,,,,,,,,,,,,
Mendota,1975-08-07,15.5,,,,,,,,,,,,,,
Mendota,1975-08-28,15.0,,,,,,,,,,,,,,
Mendota,1975-09-02,15.5,,,,,,,,,,,,,,
Mendota,1975-10-06,15.0,,,,,,,,,,,,,,
Mendota,1975-11-05,15.8,,,,,,,,,,,,,,
Mendota,1975-12-01,15.8,,,,,,,,,,,,,,
Mendota,1976-01-02,15.2,,,,,,,,,,,,,,
Mendota,1976-02-04,17.0,,,,,,,,,,,,,,
Mendota,1976-03-01,14.0,,,,,,,,,,,,,,
Mendota,1976-04-02,15.2,,,,,,,,,,,,,,
Mendota,1976-05-04,14.5,,,,,,,,,,,,,,
Mendota,1976-06-02,15.5,,,,,,,,,,,,,,
Mendota,1976-07-01,16.0,,,,,,,,,,,,,,
Mendota,1976-08-01,15.5,,,,,,,,,,,,,,
Mendota,1976-09-01,16.0,,,,,,,,,,,,,,
Mendota,1976-10-01,16.0,,,,,,,,,,,,,,
Mendota,1976-11-01,15.0,,,,,,,,,,,,,,
Mendota,1976-12-01,19.0,,,,,,,,,,,,,,
Mendota,1977-01-04,18.0,,,,,,,,,,,,,,
Mendota,1977-02-02,19.0,,,,,,,,,,,,,,
Mendota,1977-03-01,16.0,,,,,,,,,,,,,,
Mendota,1977-04-01,16.0,,,,,,,,,,,,,,
Mendota,1977-05-04,16.0,,,,,,,,,,,,,,
Mendota,1977-06-01,16.0,,,,,,,,,,,,,,
Mendota,1977-07-01,15.0,,,,,,,,,,,,,,
Mendota,1977-08-01,13.5,,,,,,,,,,,,,,
Mendota,1977-09-01,16.0,,,,,,,,,,,,,,
Mendota,1977-10-01,16.0,,,,,,,,,,,,,,
Mendota,1977-11-01,16.0,,,,,,,,,,,,,,
Mendota,1977-12-01,18.0,,,,,,,,,,,,,,
Mendota,1978-01-01,20.0,,,,,,,,,,,,,,
Mendota,1978-02-01,18.0,,,,,,,,,,,,,,
Mendota,1978-03-01,20.0,,,,,,,,,,,,,,
Mendota,1978-04-01,12.0,,,,,,,,,,,,,,
Mendota,1978-05-01,18.0,,,,,,,,,,,,,,
Mendota,1978-06-01,17.0,,,,,,,,,,,,,,
Mendota,1978-07-01,18.0,,,,,,,,,,,,,,
Mendota,1978-08-01,15.0,,,,,,,,,,,,,,
Mendota,1978-09-01,23.0,,,,,,,,,,,,,,
Mendota,1978-10-01,25.0,,,,,,,,,,,,,,
Mendota,1978-11-01,18.0,,,,,,,,,,,,,,
Mendota,1978-12-01,16.5,,,,,,,,,,,,,,
Mendota,1979-01-01,16.0,,,,,,,,,,,,,,
Mendota,1979-02-01,17.8,,,,,,,,,,,,,,
Mendota,1979-03-01,17.5,,,,,,,,,,,,,,
Mendota,1979-04-01,13.5,,,,,,,,,,,,,,
Mendota,1979-05-01,16.8,,,,,,,,,,,,,,
Mendota,1979-06-01,17.4,,,,,,,,,,,,,,
Mendota,1979-07-01,15.9,,,,,,,,,,,,,,
Mendota,1979-08-01,16.7,,,,,,,,,,,,,,
Mendota,1979-09-01,16.8,,,,,,,,,,,,,,
Mendota,1979-10-01,16.7,,,,,,,,,,,,,,
Mendota,1979-11-01,16.9,,,,,,,,,,,,,,
Mendota,1979-12-01,16.8,,,,,,,,,,,,,,
Mendota,1980-01-01,17.6,,,,,,,,,,,,,,
Mendota,1980-02-01,17.9,,,,,,,,,,,,,,
Mendota,1980-03-01,17.9,,,,,,,,,,,,,,
Mendota,1980-04-01,22.0,,,,,,,,,,,,,,
Mendota,1980-05-01,19.0,,,,,,,,,,,,,,
Mendota,1980-06-01,18.0,,,,,,,,,,,,,,
Mendota,1980-07-01,19.0,,,,,,,,,,,,,,
Mendota,1980-08-01,17.0,,,,,,,,,,,,,,
Mendota,1980-09-01,17.0,,,,,,,,,,,,,,
Mendota,1980-10-01,18.0,,,,,,,,,,,,,,
Mendota,1980-11-01,18.7,,,,,,,,,,,,,,
Mendota,1980-12-01,18.7,,,,,,,,,,,,,,
Mendota,1981-01-01,19.8,,,,,,,,,,,,,,
Mendota,1981-02-01,19.7,,,,,,,,,,,,,,
Mendota,1981-03-01,17.1,,,,,,,,,,,,,,
Mendota,1981-04-01,19.1,,,,,,,,,,,,,,
Mendota,1981-05-01,18.2,,,,,,,,,,,,,,
Mendota,1981-06-01,19.0,,,,,,,,,,,,,,
Mendota,1981-07-01,19.0,,,,,,,,,,,,,,
Mendota,1981-08-01,18.5,,,,,,,,,,,,,,
Mendota,1981-11-01,17.5,,,,,,,,,,,,,,
Mendota,1981-12-01,19.0,,,,,,,,,,,,,,
Mendota,1982-01-20,20.0,,,,,,,,,,,,,,
Mendota,1982-02-02,20.5,,,,,,,,,,,,,,
Mendota,1982-03-02,20.5,,,,,,,,,,,,,,
Mendota,1982-04-06,26.0,,,,,,,,,,,,,,
Mendota,1982-05-03,20.5,,,,,,,,,,,,,,
Mendota,1982-06-01,19.5,,,,,,,,,,,,,,
Mendota,1982-07-06,19.5,,,,,,,,,,,,,,
Mendota,1982-08-02,19.5,,,,,,,,,,,,,,
Mendota,1982-10-04,19.8,,,,,,,,,,,,,,
Mendota,1982-11-01,19.0,,,,,,,,,,,,,,
Mendota,1982-12-02,18.0,,,,,,,,,,,,,,
Mendota,1983-01-01,14.0,,,,,,,,,,,,,,
Mendota,1983-02-01,20.5,,,,,,,,,,,,,,
Mendota,1983-03-01,18.0,,,,,,,,,,,,,,
Mendota,1983-04-01,19.5,,,,,,,,,,,,,,
Mendota,1983-05-01,20.5,,,,,,,,,,,,,,
Mendota,1983-06-01,19.0,,,,,,,,,,,,,,
Mendota,1983-07-01,18.0,,,,,,,,,,,,,,
Mendota,1983-08-01,20.0,,,,,,,,,,,,,,
Mendota,1983-09-01,20.0,,,,,,,,,,,,,,
Mendota,1983-10-01,21.2,,,,,,,,,,,,,,
Mendota,1983-11-01,20.5,,,,,,,,,,,,,,
Mendota,1983-12-01,20.0,,,,,,,,,,,,,,
Mendota,1984-01-01,21.0,,,,,,,,,,,,,,
Mendota,1984-02-01,22.0,,,,,,,,,,,,,,
Mendota,1984-03-01,18.0,,,,,,,,,,,,,,
Mendota,1984-04-01,17.5,,,,,,,,,,,,,,
Mendota,1984-05-01,20.8,,,,,,,,,,,,,,
Mendota,1984-06-01,20.0,,,,,,,,,,,,,,
Mendota,1984-07-01,19.0,,,,,,,,,,,,,,
Mendota,1984-08-01,19.0,,,,,,,,,,,,,,
Mendota,1984-09-01,20.0,,,,,,,,,,,,,,
Mendota,1984-10-01,20.0,,,,,,,,,,,,,,
Mendota,1984-11-01,19.0,,,,,,,,,,,,,,
Mendota,1984-12-01,20.0,,,,,,,,,,,,,,
Mendota,1985-01-01,20.0,,,,,,,,,,,,,,
Mendota,1985-02-01,21.0,,,,,,,,,,,,,,
Mendota,1985-03-01,20.0,,,,,,,,,,,,,,
Mendota,1985-04-01,20.0,,,,,,,,,,,,,,
Mendota,1985-05-01,20.0,,,,,,,,,,,,,,
Mendota,1985-06-01,22.0,,,,,,,,,,,,,,
Mendota,1985-07-01,21.0,,,,,,,,,,,,,,
Mendota,1985-08-01,21.0,,,,,,,,,,,,,,
Mendota,1985-09-01,22.0,,,,,,,,,,,,,,
Mendota,1985-10-01,20.0,,,,,,,,,,,,,,
Mendota,1985-11-01,21.0,,,,,,,,,,,,,,
Mendota,1985-12-01,20.0,,,,,,,,,,,,,,
Mendota,1986-01-01,24.0,,,,,,,,,,,,,,
Mendota,1986-02-01,24.0,,,,,,,,,,,,,,
Mendota,1986-03-01,23.0,,,,,,,,,,,,,,
Mendota,1986-04-01,22.0,,,,,,,,,,,,,,
Mendota,1986-05-01,23.0,,,,,,,,,,,,,,
Mendota,1986-06-01,22.0,,,,,,,,,,,,,,
Mendota,1986-07-01,23.0,,,,,,,,,,,,,,
Mendota,1986-08-01,21.0,,,,,,,,,,,,,,
Mendota,1986-09-01,21.0,,,,,,,,,,,,,,
Mendota,1986-10-01,23.0,,,,,,,,,,,,,,
Mendota,1986-11-01,22.0,,,,,,,,,,,,,,
Mendota,1986-12-01,19.0,,,,,,,,,,,,,,
Mendota,1987-01-05,22.0,,,,,,,,,,,,,,
Mendota,1987-02-02,24.0,,,,,,,,,,,,,,
Mendota,1987-03-02,23.0,,,,,,,,,,,,,,
Mendota,1987-04-08,24.0,,,,,,,,,,,,,,
Mendota,1987-05-04,25.0,,,,,,,,,,,,,,
Mendota,1987-06-01,25.0,,,,,,,,,,,,,,
Mendota,1987-07-01,22.0,,,,,,,,,,,,,,
Mendota,1987-08-03,23.0,,,,,,,,,,,,,,
Mendota,1987-09-01,23.0,,,,,,,,,,,,,,
Mendota,1987-10-01,24.0,,,,,,,,,,,,,,
Mendota,1987-11-01,28.0,,,,,,,,,,,,,,
Mendota,1987-12-01,25.0,,,,,,,,,,,,,,
Mendota,1988-01-01,25.2,,,,,,,,,,,,,,
Mendota,1988-02-01,28.6,,,,,,,,,,,,,,
Mendota,1988-03-01,26.7,,,,,,,,,,,,,,
Mendota,1988-04-01,24.5,,,,,,,,,,,,,,
Mendota,1988-05-01,24.3,,,,,,,,,,,,,,
Mendota,1988-06-01,26.5,,,,,,,,,,,,,,
Mendota,1988-07-01,25.3,,,,,,,,,,,,,,
Mendota,1988-08-01,25.9,,,,,,,,,,,,,,
Mendota,1988-09-01,27.5,,,,,,,,,,,,,,
Mendota,1988-10-01,26.2,,,,,,,,,,,,,,
Mendota,1988-11-01,23.8,,,,,,,,,,,,,,
Mendota,1988-12-01,23.6,,,,,,,,,,,,,,
Mendota,1989-01-01,26.4,,,,,,,,,,,,,,
Mendota,1989-02-01,26.4,,,,,,,,,,,,,,
Mendota,1989-03-01,30.2,,,,,,,,,,,,,,
Mendota,1989-04-01,27.4,,,,,,,,,,,,,,
Mendota,1989-05-01,27.6,,,,,,,,,,,,,,
Mendota,1989-06-01,27.2,,,,,,,,,,,,,,
Mendota,1989-07-01,27.4,,,,,,,,,,,,,,
Mendota,1989-08-01,22.6,,,,,,,,,,,,,,
Mendota,1989-09-01,23.6,,,,,,,,,,,,,,
Mendota,1989-10-01,25.8,,,,,,,,,,,,,,
Mendota,1989-11-01,27.1,,,,,,,,,,,,,,
Mendota,1989-12-01,29.3,,,,,,,,,,,,,,
Mendota,1990-01-01,27.6,,,,,,,,,,,,,,
Mendota,1990-02-01,28.2,,,,,,,,,,,,,,
Mendota,1990-03-01,29.1,,,,,,,,,,,,,,
Mendota,1990-04-01,26.9,,,,,,,,,,,,,,
Mendota,1990-05-01,27.9,,,,,,,,,,,,,,
Mendota,1990-06-01,29.5,,,,,,,,,,,,,,
Mendota,1990-07-01,28.2,,,,,,,,,,,,,,
Mendota,1990-08-01,25.2,,,,,,,,,,,,,,
Mendota,1990-09-01,27.5,,,,,,,,,,,,,,
Mendota,1990-11-01,26.2,,,,,,,,,,,,,,
Mendota,1990-12-01,26.7,,,,,,,,,,,,,,
Mendota,1991-01-03,30.0,,,,,,,,,,,,,,
Mendota,1991-02-03,31.7,,,,,,,,,,,,,,
Mendota,1991-03-03,23.3,,,,,,,,,,,,,,
Mendota,1991-04-03,28.0,,,,,,,,,,,,,,
Mendota,1991-05-03,30.6,,,,,,,,,,,,,,
Mendota,1991-06-03,31.1,,,,,,,,,,,,,,
Mendota,1991-07-03,29.1,,,,,,,,,,,,,,
Mendota,1991-08-03,29.7,,,,,,,,,,,,,,
Mendota,1991-09-03,30.5,,,,,,,,,,,,,,
Mendota,1991-10-03,31.3,,,,,,,,,,,,,,
Mendota,1991-11-03,29.9,,,,,,,,,,,,,,
Mendota,1991-12-03,29.0,,,,,,,,,,,,,,
Mendota,1992-01-03,28.9,,,,,,,,,,,,,,
Mendota,1992-02-03,30.8,,,,,,,,,,,,,,
Mendota,1992-03-03,28.5,,,,,,,,,,,,,,
Mendota,1992-04-03,29.7,,,,,,,,,,,,,,
Mendota,1992-05-03,28.6,,,,,,,,,,,,,,
Mendota,1992-06-03,28.6,,,,,,,,,,,,,,
Mendota,1992-07-03,32.9,,,,,,,,,,,,,,
Mendota,1992-08-03,32.1,,,,,,,,,,,,,,
Mendota,1992-09-03,31.9,,,,,,,,,,,,,,
Mendota,1992-10-03,30.6,,,,,,,,,,,,,,
Mendota,1992-11-03,31.4,,,,,,,,,,,,,,
Mendota,1992-12-03,31.7,,,,,,,,,,,,,,
Mendota,1993-02-03,31.8,,,,,,,,,,,,,,
Mendota,1993-03-03,27.2,,,,,,,,,,,,,,
Mendota,1993-07-03,31.4,,,,,,,,,,,,,,
Mendota,1993-10-03,32.2,,,,,,,,,,,,,,
Mendota,1993-11-03,32.0,,,,,,,,,,,,,,
Mendota,1993-12-03,32.8,,,,,,,,,,,,,,
Mendota,1994-02-22,31.8,,,,,,,,,,,,,,
Mendota,1994-03-17,33.7,,,,,,,,,,,,,,
Mendota,1994-06-07,33.4,,,,,,,,,,,,,,
Mendota,1994-07-26,33.3,,,,,,,,,,,,,,
Mendota,1994-08-09,34.2,,,,,,,,,,,,,,
Mendota,1994-09-29,31.9,,,,,,,,,,,,,,
Mendota,1994-10-13,31.7,,,,,,,,,,,,,,
Mendota,1994-11-17,30.9,,,,,,,,,,,,,,
Mendota,1994-12-19,31.1,,,,,,,,,,,,,,
Mendota,1996-01-23,34.2,,,,,,,,,,,,,,
Mendota,1996-03-04,32.4,,,,,,,,,,,,,,
Mendota,1996-04-10,33.6,,,,,,,,,,,,,,
Mendota,1996-05-13,33.8,,,,,,,,,,,,,,
Mendota,1996-06-27,31.8,,,,,,,,,,,,,,
Mendota,1996-09-24,33.7,,,,,,,,,,,,,,
Mendota,1996-11-26,35.9,,,,,,,,,,,,,,
Mendota,1996-12-16,34.5,,,,,,,,,,,,,,
Mendota,1997-01-08,35.5,,,,,,,,,,,,,,
Mendota,1997-02-06,34.5,,,,,,,,,,,,,,
Mendota,1997-03-12,35.8,,,,,,,,,,,,,,
Mendota,1997-04-04,38.0,,,,,,,,,,,,,,
Mendota,1997-05-12,28.9,,,,,,,,,,,,,,
Mendota,1997-06-23,34.1,,,,,,,,,,,,,,
Mendota,1997-07-24,32.8,,,,,,,,,,,,,,
Mendota,1997-09-30,38.3,,,,,,,,,,,,,,
Mendota,1997-11-11,38.3,,,,,,,,,,,,,,
Mendota,1998-06-23,33.5,,,,,,,,,,,,,,
Mendota,1998-07-15,32.6,,,,,,,,,,,,,,
Mendota,1998-09-01,32.0,,,,,,,,,,,,,,
Mendota,1998-10-08,35.1,,,,,,,,,,,,,,
Mendota,1998-12-02,32.8,,,,,,,,,,,,,,
Mendota,1999-02-15,32.5,,,,,,,,,,,,,,
Mendota,1999-03-04,33.6,,,,,,,,,,,,,,
Mendota,1999-05-04,34.0,,,,,,,,,,,,,,
Mendota,1999-07-27,32.6,,,,,,,,,,,,,,
Mendota,1999-08-30,33.1,,,,,,,,,,,,,,
Mendota,1999-09-20,33.7,,,,,,,,,,,,,,
