time,year,month,sampledate,CL.mean,CL.max,CL.min,scenario,reduction
1432,2082,10,2082-10-01,1.6720909058473563,2.84910309153417,1.192852452823855,100% Reduction,100%
1433,2082,11,2082-11-01,1.6604565459932104,2.841871124625142,1.1785416464295524,100% Reduction,100%
1434,2082,12,2082-12-01,1.6503241825782105,2.8379926624881837,1.1654625697494547,100% Reduction,100%
1435,2083,1,2083-01-01,1.6440018162044316,2.8379926624881837,1.1630300939850848,100% Reduction,100%
1436,2083,2,2083-02-01,1.6377704057313034,2.815755548826262,1.1573479249336602,100% Reduction,100%
1437,2083,3,2083-03-01,1.6266689902771032,2.7907920843634226,1.1510411909688987,100% Reduction,100%
1438,2083,4,2083-04-01,1.6125439794388567,2.7607590243191575,1.144732932659477,100% Reduction,100%
1439,2083,5,2083-05-01,1.6016708394091332,2.729534127125118,1.1415426536310707,100% Reduction,100%
1440,2083,6,2083-06-01,1.592466321011916,2.703345475556914,1.1324161168445923,100% Reduction,100%
1441,2083,7,2083-07-01,1.585486672960757,2.6527297442537043,1.124447699201438,100% Reduction,100%
1442,2083,8,2083-08-01,1.580316408720181,2.6240948407385836,1.123199705419759,100% Reduction,100%
1443,2083,9,2083-09-01,1.5723005428753303,2.594962312241002,1.1082930592110163,100% Reduction,100%
1444,2083,10,2083-10-01,1.5623405247946893,2.566149088665027,1.0908886292848208,100% Reduction,100%
1445,2083,11,2083-11-01,1.5516554919212844,2.562640192972534,1.085537640220078,100% Reduction,100%
1446,2083,12,2083-12-01,1.5426013434117043,2.559141135066928,1.081796777272215,100% Reduction,100%
1447,2084,1,2084-01-01,1.5371367826009035,2.559141135066928,1.078399397442116,100% Reduction,100%
1448,2084,2,2084-02-01,1.5309708583970105,2.559141135066928,1.06968814192308,100% Reduction,100%
1449,2084,3,2084-03-01,1.5190108952676582,2.5475734403052583,1.0602432888532298,100% Reduction,100%
1450,2084,4,2084-04-01,1.505482716831041,2.5344815088899444,1.0557633288202428,100% Reduction,100%
1451,2084,5,2084-05-01,1.495274983193152,2.521924947076338,1.04913639754933,100% Reduction,100%
1452,2084,6,2084-06-01,1.4860564675745451,2.470945135137051,1.0443572830120607,100% Reduction,100%
1453,2084,7,2084-07-01,1.4786680192658392,2.4315256641780505,1.040582142819778,100% Reduction,100%
1454,2084,8,2084-08-01,1.473071187909704,2.4315256641780505,1.0353775392786628,100% Reduction,100%
1455,2084,9,2084-09-01,1.4649401516860214,2.410251609734871,1.0313920884177759,100% Reduction,100%
1456,2084,10,2084-10-01,1.4551125278789407,2.3838029578217395,1.0155615508356661,100% Reduction,100%
1457,2084,11,2084-11-01,1.4449663488663098,2.3751006982520573,1.0010810735555666,100% Reduction,100%
1458,2084,12,2084-12-01,1.4361435668067717,2.371740952918117,0.9874423634329383,100% Reduction,100%
1459,2085,1,2085-01-01,1.4306775701084096,2.3655790714121125,0.9823778682176907,100% Reduction,100%
1460,2085,2,2085-02-01,1.424920917512942,2.3427989143855763,0.9823778682176907,100% Reduction,100%
1461,2085,3,2085-03-01,1.4149249914914295,2.3192945852165803,0.9781391331892012,100% Reduction,100%
1462,2085,4,2085-04-01,1.4027918888798723,2.3111579373003344,0.9537806908290959,100% Reduction,100%
1463,2085,5,2085-05-01,1.3934402912621926,2.2974995949911405,0.9327212898157087,100% Reduction,100%
1464,2085,6,2085-06-01,1.3848213806432854,2.2850703077811865,0.9254230538486999,100% Reduction,100%
1465,2085,7,2085-07-01,1.3782261915042866,2.2850703077811865,0.9254230538486999,100% Reduction,100%
1466,2085,8,2085-08-01,1.3738367956677202,2.2795581856623883,0.9254230538486999,100% Reduction,100%
1467,2085,9,2085-09-01,1.3672903485803887,2.274060574839454,0.9254230538486999,100% Reduction,100%
1468,2085,10,2085-10-01,1.3598540434667137,2.2622736768394236,0.9224928482608179,100% Reduction,100%
1469,2085,11,2085-11-01,1.3512476217635585,2.2463803269134237,0.9182730232639955,100% Reduction,100%
1470,2085,12,2085-12-01,1.3429920296355793,2.2374935208943105,0.9138750549388706,100% Reduction,100%
1471,2086,1,2086-01-01,1.337675463895264,2.232781837746973,0.9040566208404218,100% Reduction,100%
1472,2086,2,2086-02-01,1.3330070104061793,2.232781837746973,0.8942707828163416,100% Reduction,100%
1473,2086,3,2086-03-01,1.3247970795468926,2.226112699690474,0.884708729754845,100% Reduction,100%
1474,2086,4,2086-04-01,1.3146677808275944,2.2173610606279466,0.8748768701982209,100% Reduction,100%
1475,2086,5,2086-05-01,1.306830214233666,2.215264145164564,0.8675470432404351,100% Reduction,100%
1476,2086,6,2086-06-01,1.3002441331531287,2.215264145164564,0.860532780030849,100% Reduction,100%
1477,2086,7,2086-07-01,1.29559456056275,2.215264145164564,0.8574448856546227,100% Reduction,100%
1478,2086,8,2086-08-01,1.2921768703429242,2.2137018971304494,0.8549874586253738,100% Reduction,100%
1479,2086,9,2086-09-01,1.2859877472564532,2.192789034947534,0.8525347938606027,100% Reduction,100%
1480,2086,10,2086-10-01,1.2776764203389568,2.1591525505233644,0.8498347624872356,100% Reduction,100%
1481,2086,11,2086-11-01,1.2681128068143839,2.131131547092746,0.8468937008390107,100% Reduction,100%
1482,2086,12,2086-12-01,1.2597325908101549,2.1034374438128007,0.8406102629471252,100% Reduction,100%
1483,2087,1,2087-01-01,1.254848891348039,2.073972293141252,0.8328803168317708,100% Reduction,100%
1484,2087,2,2087-02-01,1.2500526124694886,2.0570929832793476,0.8311377762366099,100% Reduction,100%
1485,2087,3,2087-03-01,1.2407403009682418,2.0555342705673474,0.8274251506221355,100% Reduction,100%
1486,2087,4,2087-04-01,1.229782568825361,2.0535970324219774,0.8209757312094068,100% Reduction,100%
1487,2087,5,2087-05-01,1.2219907682019724,2.041970596387135,0.8182335110787106,100% Reduction,100%
1488,2087,6,2087-06-01,1.216269467948743,2.0323270254883523,0.8106220504724777,100% Reduction,100%
1489,2087,7,2087-07-01,1.2126037583166667,2.0323270254883523,0.8030810637169452,100% Reduction,100%
1490,2087,8,2087-08-01,1.2091969680177415,2.0321550000806456,0.7839329479357293,100% Reduction,100%
1491,2087,9,2087-09-01,1.2035878188575408,2.017616478863068,0.7652426315880747,100% Reduction,100%
1492,2087,10,2087-10-01,1.1969380000688992,1.9986255756401765,0.7652426315880747,100% Reduction,100%
1493,2087,11,2087-11-01,1.189279498024686,1.9939044507895658,0.7634607033765927,100% Reduction,100%
1494,2087,12,2087-12-01,1.182213072764425,1.9840928735687862,0.7615000818542211,100% Reduction,100%
1495,2088,1,2088-01-01,1.1774235955010717,1.9597377669228377,0.7608034181287283,100% Reduction,100%
1496,2088,2,2088-02-01,1.1726126673127137,1.945257831088201,0.7602894799352604,100% Reduction,100%
1497,2088,3,2088-03-01,1.1637169736896258,1.9302515484713125,0.7601315164618536,100% Reduction,100%
1498,2088,4,2088-04-01,1.1522373919133229,1.896372365617285,0.7575896899856023,100% Reduction,100%
1499,2088,5,2088-05-01,1.1443670322917057,1.8727520817896384,0.7519400392700659,100% Reduction,100%
1500,2088,6,2088-06-01,1.139472287719719,1.867942424165748,0.7459732512790515,100% Reduction,100%
1501,2088,7,2088-07-01,1.1355578141309375,1.867942424165748,0.7411387870957064,100% Reduction,100%
1502,2088,8,2088-08-01,1.132198464402358,1.867942424165748,0.7390077103746792,100% Reduction,100%
1503,2088,9,2088-09-01,1.1271350881261304,1.8547343311488347,0.7390077103746792,100% Reduction,100%
1504,2088,10,2088-10-01,1.1209578670062426,1.838203081268119,0.7387129424571431,100% Reduction,100%
1505,2088,11,2088-11-01,1.1139994708979257,1.8319370437440947,0.7374285838971469,100% Reduction,100%
1506,2088,12,2088-12-01,1.1082246984865525,1.8290892695739949,0.7364406211509701,100% Reduction,100%
1507,2089,1,2089-01-01,1.1049983104439973,1.8290892695739949,0.7364406211509701,100% Reduction,100%
1508,2089,2,2089-02-01,1.1013567962279531,1.8290892695739949,0.7235268011332866,100% Reduction,100%
1509,2089,3,2089-03-01,1.0932481429104772,1.8290892695739949,0.7056768251843497,100% Reduction,100%
1510,2089,4,2089-04-01,1.0824825455176326,1.8290892695739949,0.6930226470025654,100% Reduction,100%
1511,2089,5,2089-05-01,1.0746786453209627,1.8161488055088617,0.683933024546627,100% Reduction,100%
1512,2089,6,2089-06-01,1.068243716475115,1.7863961874870322,0.682297867619451,100% Reduction,100%
1513,2089,7,2089-07-01,1.0638014566009655,1.769658364511382,0.682297867619451,100% Reduction,100%
1514,2089,8,2089-08-01,1.0610387662691108,1.76592911544816,0.6822406228445055,100% Reduction,100%
1515,2089,9,2089-09-01,1.0552008863600688,1.7622090127954217,0.68218389339798,100% Reduction,100%
1516,2089,10,2089-10-01,1.0477877705797967,1.752166006193033,0.6797247994510894,100% Reduction,100%
1517,2089,11,2089-11-01,1.0399844080255538,1.7374786666843869,0.677071631846722,100% Reduction,100%
1518,2089,12,2089-12-01,1.0329476852788844,1.7327938491496961,0.6740593265287996,100% Reduction,100%
1519,2090,1,2090-01-01,1.0286714058378748,1.7327938491496961,0.6662994385430118,100% Reduction,100%
1520,2090,2,2090-02-01,1.024627907521331,1.7327938491496961,0.6613747441453911,100% Reduction,100%
1521,2090,3,2090-03-01,1.0171362816298988,1.7327938491496961,0.6560849535953163,100% Reduction,100%
1522,2090,4,2090-04-01,1.0075621962641323,1.7319201958243347,0.64148545432711,100% Reduction,100%
1523,2090,5,2090-05-01,1.000534702941121,1.7271593935925968,0.6322682043240027,100% Reduction,100%
1524,2090,6,2090-06-01,0.9947639669435316,1.6957898111711944,0.6263090407824954,100% Reduction,100%
1525,2090,7,2090-07-01,0.9902005255808944,1.6687415702463315,0.6184204503259166,100% Reduction,100%
1526,2090,8,2090-08-01,0.9864151568917694,1.6687415702463315,0.6160080678827576,100% Reduction,100%
1527,2090,9,2090-09-01,0.9811166730816187,1.6574483760035224,0.6112209877514264,100% Reduction,100%
1528,2090,10,2090-10-01,0.9754359377607662,1.644301465324729,0.6058659970452072,100% Reduction,100%
1529,2090,11,2090-11-01,0.9690835224203297,1.6389592070212775,0.6048345234085293,100% Reduction,100%
1530,2090,12,2090-12-01,0.96329998961043,1.6272380298815743,0.6041290961946699,100% Reduction,100%
1531,2091,1,2091-01-01,0.959814154485687,1.6102001525516232,0.6018919027690929,100% Reduction,100%
1532,2091,2,2091-02-01,0.9556381132813915,1.5969228002624514,0.6003598409401473,100% Reduction,100%
1533,2091,3,2091-03-01,0.9486720413344781,1.5923742652961828,0.598621220064924,100% Reduction,100%
1534,2091,4,2091-04-01,0.9406595593974211,1.5857092863267424,0.5931922091029909,100% Reduction,100%
1535,2091,5,2091-05-01,0.9338133115100661,1.572225328837515,0.5895196888429891,100% Reduction,100%
1536,2091,6,2091-06-01,0.9278603161477734,1.5547729329532565,0.5895196888429891,100% Reduction,100%
1537,2091,7,2091-07-01,0.9235842566043385,1.5442105649639664,0.5892809931439176,100% Reduction,100%
1538,2091,8,2091-08-01,0.920940739216211,1.5442105649639664,0.5890410164205409,100% Reduction,100%
1539,2091,9,2091-09-01,0.9171653458430677,1.5442105649639664,0.5817044339276084,100% Reduction,100%
1540,2091,10,2091-10-01,0.9115830232789925,1.527823430736753,0.5801785892402029,100% Reduction,100%
1541,2091,11,2091-11-01,0.9045933427752902,1.508091336681262,0.5790865302606396,100% Reduction,100%
1542,2091,12,2091-12-01,0.8988522792512276,1.5041284530102317,0.5757740405540676,100% Reduction,100%
1543,2092,1,2092-01-01,0.8958577086558513,1.5036725436538942,0.5729395660235673,100% Reduction,100%
1544,2092,2,2092-02-01,0.89228388812433,1.5036725436538942,0.5729395660235673,100% Reduction,100%
1545,2092,3,2092-03-01,0.885388206858032,1.49679430597453,0.5705422289175854,100% Reduction,100%
1546,2092,4,2092-04-01,0.8777785585549133,1.486544699321537,0.562332844655495,100% Reduction,100%
1547,2092,5,2092-05-01,0.8722416209625797,1.4712408995032897,0.5545370061556293,100% Reduction,100%
1548,2092,6,2092-06-01,0.8673344065685901,1.4594275955497351,0.5528179176940253,100% Reduction,100%
1549,2092,7,2092-07-01,0.8633012592961254,1.4594275955497351,0.5526663983362515,100% Reduction,100%
1550,2092,8,2092-08-01,0.8599645708013789,1.4594275955497351,0.5526663983362515,100% Reduction,100%
1551,2092,9,2092-09-01,0.8553859374632942,1.4594275955497351,0.5526663983362515,100% Reduction,100%
1552,2092,10,2092-10-01,0.8500616677713584,1.4569850674093603,0.5498709545521541,100% Reduction,100%
1553,2092,11,2092-11-01,0.8436108434976721,1.4290978918012804,0.5464081808398804,100% Reduction,100%
1554,2092,12,2092-12-01,0.8381598732794926,1.3969612682904122,0.5424268138285927,100% Reduction,100%
1555,2093,1,2093-01-01,0.8353937119513621,1.389856332832954,0.5328631769039639,100% Reduction,100%
1556,2093,2,2093-02-01,0.8325151888946233,1.389856332832954,0.525318663832977,100% Reduction,100%
1557,2093,3,2093-03-01,0.8264964155926006,1.3823421081856866,0.5229157008950286,100% Reduction,100%
1558,2093,4,2093-04-01,0.8193341272434655,1.3741762764264809,0.5201308867757566,100% Reduction,100%
1559,2093,5,2093-05-01,0.8145119784185448,1.3669989901832815,0.5196685637338089,100% Reduction,100%
1560,2093,6,2093-06-01,0.8097739923490015,1.3535051545533703,0.5113145048923773,100% Reduction,100%
1561,2093,7,2093-07-01,0.8057616470791649,1.346503082497856,0.5022868569843382,100% Reduction,100%
1562,2093,8,2093-08-01,0.8027991022783059,1.3447101965851413,0.5014152100323398,100% Reduction,100%
1563,2093,9,2093-09-01,0.7983361389628943,1.3220373657531428,0.49678595556817395,100% Reduction,100%
1564,2093,10,2093-10-01,0.7928622874392094,1.301480669979684,0.49108348845562644,100% Reduction,100%
1565,2093,11,2093-11-01,0.7872954804712675,1.2995724871057328,0.4845317967286107,100% Reduction,100%
1566,2093,12,2093-12-01,0.7827764526509943,1.2976674886832014,0.4774869469221879,100% Reduction,100%
1567,2094,1,2094-01-01,0.7803854501896329,1.2976674886832014,0.474630032880443,100% Reduction,100%
1568,2094,2,2094-02-01,0.7776222265619556,1.2976674886832014,0.47172063454775076,100% Reduction,100%
1569,2094,3,2094-03-01,0.7710423587340798,1.2869504579868216,0.47000886237101497,100% Reduction,100%
1570,2094,4,2094-04-01,0.7638052313779454,1.2726621856803355,0.47000886237101497,100% Reduction,100%
1571,2094,5,2094-05-01,0.7593605730636271,1.2665500189515448,0.4674673413268124,100% Reduction,100%
1572,2094,6,2094-06-01,0.7555599091976597,1.2640934384849332,0.461212655670572,100% Reduction,100%
1573,2094,7,2094-07-01,0.7525039338752448,1.2537910219835564,0.45378897242459737,100% Reduction,100%
1574,2094,8,2094-08-01,0.7500165158392611,1.2435761724201972,0.4500918761413159,100% Reduction,100%
1575,2094,9,2094-09-01,0.7462594302753959,1.2435761724201972,0.4459368053223984,100% Reduction,100%
1576,2094,10,2094-10-01,0.7421293815068861,1.2435761724201972,0.44182027266069474,100% Reduction,100%
1577,2094,11,2094-11-01,0.7376222837053186,1.2349208686564093,0.4407661588098732,100% Reduction,100%
1578,2094,12,2094-12-01,0.7336279989883635,1.2157198077034548,0.43658359949744446,100% Reduction,100%
1579,2095,1,2095-01-01,0.731422962789982,1.2004908641788017,0.43209366473726274,100% Reduction,100%
1580,2095,2,2095-02-01,0.7288407507407337,1.1958002905720115,0.43071874664111853,100% Reduction,100%
1581,2095,3,2095-03-01,0.7234362956318032,1.190396567133606,0.427916380882022,100% Reduction,100%
1582,2095,4,2095-04-01,0.7170125617201941,1.1776891466782375,0.425132138902991,100% Reduction,100%
1583,2095,5,2095-05-01,0.7125256446742069,1.162129306944724,0.425132138902991,100% Reduction,100%
1584,2095,6,2095-06-01,0.7090905509377746,1.153904769675947,0.425132138902991,100% Reduction,100%
1585,2095,7,2095-07-01,0.7063219582393616,1.153904769675947,0.425132138902991,100% Reduction,100%
1586,2095,8,2095-08-01,0.7043691476694567,1.153904769675947,0.425132138902991,100% Reduction,100%
1587,2095,9,2095-09-01,0.7014226526548848,1.1475231739808793,0.425132138902991,100% Reduction,100%
1588,2095,10,2095-10-01,0.6973543434740995,1.1411770868241342,0.4226782913474273,100% Reduction,100%
1589,2095,11,2095-11-01,0.6928267039811826,1.1341116031124352,0.419057011619487,100% Reduction,100%
1590,2095,12,2095-12-01,0.6887273282009388,1.127091078985644,0.4159226714648251,100% Reduction,100%
1591,2096,1,2096-01-01,0.6861971278241435,1.127091078985644,0.4123577837345619,100% Reduction,100%
1592,2096,2,2096-02-01,0.6838558443266562,1.1209731434152546,0.41074641870279704,100% Reduction,100%
1593,2096,3,2096-03-01,0.6787987461097045,1.1135251333168583,0.4056019197451425,100% Reduction,100%
1594,2096,4,2096-04-01,0.6722950553460018,1.1052938163611166,0.40017849166422387,100% Reduction,100%
1595,2096,5,2096-05-01,0.6677803179506654,1.0958319766942168,0.3998357909358828,100% Reduction,100%
1596,2096,6,2096-06-01,0.6643526731065066,1.0788998361999262,0.3998357909358828,100% Reduction,100%
1597,2096,7,2096-07-01,0.6615264000341654,1.0647744532666752,0.3998357909358828,100% Reduction,100%
1598,2096,8,2096-08-01,0.6593433520244022,1.063421614315209,0.3998357909358828,100% Reduction,100%
1599,2096,9,2096-09-01,0.6562632566927189,1.0620693396435132,0.39669074840041196,100% Reduction,100%
1600,2096,10,2096-10-01,0.6522977077511892,1.0595639060897553,0.39157655158451615,100% Reduction,100%
1601,2096,11,2096-11-01,0.6476030486907071,1.056751276926278,0.3895925878343333,100% Reduction,100%
1602,2096,12,2096-12-01,0.6435485382028469,1.0564377674462377,0.3891810022538152,100% Reduction,100%
1603,2097,1,2097-01-01,0.64121873881451,1.0564377674462377,0.3887701915188541,100% Reduction,100%
1604,2097,2,2097-02-01,0.6388092695084819,1.037909077202906,0.3887701915188541,100% Reduction,100%
1605,2097,3,2097-03-01,0.6340685397930388,1.0150414332892161,0.3862924696347035,100% Reduction,100%
1606,2097,4,2097-04-01,0.6283201478077354,1.0070208643315246,0.3797040552342702,100% Reduction,100%
1607,2097,5,2097-05-01,0.6238930894389166,1.0036542117460112,0.3750079860980074,100% Reduction,100%
1608,2097,6,2097-06-01,0.6198021105430379,1.0036542117460112,0.37185241339274383,100% Reduction,100%
1609,2097,7,2097-07-01,0.6163767099758519,1.0036542117460112,0.3686850449748313,100% Reduction,100%
1610,2097,8,2097-08-01,0.6142728327363276,0.999792211665703,0.3668900885858594,100% Reduction,100%
1611,2097,9,2097-09-01,0.6116252306710989,0.992157667999673,0.36535777895314536,100% Reduction,100%
1612,2097,10,2097-10-01,0.6078547271098078,0.9792872797382585,0.3618371257856946,100% Reduction,100%
1613,2097,11,2097-11-01,0.6038238381297467,0.9678130323340439,0.357736453142109,100% Reduction,100%
1614,2097,12,2097-12-01,0.6005239612477903,0.9648079495147542,0.35499614604743135,100% Reduction,100%
1615,2098,1,2098-01-01,0.59858036174464,0.9642579849736594,0.3532485252056665,100% Reduction,100%
1616,2098,2,2098-02-01,0.5966035808196295,0.9642579849736594,0.3532485252056665,100% Reduction,100%
1617,2098,3,2098-03-01,0.592338590629256,0.9608103295682338,0.35123120775531796,100% Reduction,100%
1618,2098,4,2098-04-01,0.587069479614032,0.9478775868570769,0.3471288622341176,100% Reduction,100%
1619,2098,5,2098-05-01,0.5833052861207986,0.931137421118925,0.3429929375690323,100% Reduction,100%
1620,2098,6,2098-06-01,0.5799442060190048,0.9174616955147883,0.3409534700639539,100% Reduction,100%
1621,2098,7,2098-07-01,0.5771542766386812,0.9106868797290436,0.3409534700639539,100% Reduction,100%
1622,2098,8,2098-08-01,0.5755075655352916,0.9102617411860549,0.3409534700639539,100% Reduction,100%
1623,2098,9,2098-09-01,0.572908447373218,0.9102617411860549,0.3409534700639539,100% Reduction,100%
1624,2098,10,2098-10-01,0.5690692747558093,0.9102617411860549,0.3402814443412654,100% Reduction,100%
1625,2098,11,2098-11-01,0.5647813721215693,0.9065377673092547,0.3396103407923811,100% Reduction,100%
1626,2098,12,2098-12-01,0.5611927756972199,0.9028248845522137,0.3371967405492511,100% Reduction,100%
1627,2099,1,2099-01-01,0.5591495262809973,0.9028248845522137,0.33479967016409434,100% Reduction,100%
1628,2099,2,2099-02-01,0.5570931510997192,0.8957507406605755,0.3347692923417153,100% Reduction,100%
1629,2099,3,2099-03-01,0.5532215076552011,0.8868859583449817,0.33448243736041494,100% Reduction,100%
1630,2099,4,2099-04-01,0.5484954831707383,0.8823205609912184,0.33361278048887094,100% Reduction,100%
1631,2099,5,2099-05-01,0.5447855425485904,0.8775073833117543,0.3322050105498426,100% Reduction,100%
1632,2099,6,2099-06-01,0.5416462659658451,0.8683921434540582,0.3294800772810205,100% Reduction,100%
1633,2099,7,2099-07-01,0.5391793626615877,0.8614299174382718,0.32304085644001557,100% Reduction,100%
1634,2099,8,2099-08-01,0.5366438366699129,0.8614299174382718,0.3185830808602577,100% Reduction,100%
1635,2099,9,2099-09-01,0.5334236489765476,0.8512395561147764,0.3163618212934362,100% Reduction,100%
1636,2099,10,2099-10-01,0.53031751798604565,0.8334263382648924,0.3120667264225781,100% Reduction,100%
1637,2099,11,2099-11-01,0.5269924859871968,0.8207979052551602,0.3087024109902012,100% Reduction,100%
1638,2099,12,2099-12-01,0.5240838223775527,0.8158689489956084,0.30658865309298744,100% Reduction,100%
738,2024,12,2024-12-01,86.26872684322018,86.26872684322018,86.26872684322018,75% Reduction,75%
739,2025,1,2025-01-01,88.514715866134,89.19853602840544,86.3468887049358,75% Reduction,75%
740,2025,2,2025-02-01,91.23777792612304,92.9582564697071,86.36390779957644,75% Reduction,75%
741,2025,3,2025-03-01,90.34573922523609,94.04501674163133,83.72179151620395,75% Reduction,75%
742,2025,4,2025-04-01,88.42228087801622,94.30191182796563,82.37215586350527,75% Reduction,75%
743,2025,5,2025-05-01,86.97501250364327,93.8657363058586,81.01748003121253,75% Reduction,75%
744,2025,6,2025-06-01,85.8702008157305,93.72761286662026,79.87779223361073,75% Reduction,75%
745,2025,7,2025-07-01,85.17337107436462,93.72761286662026,77.90966943687857,75% Reduction,75%
746,2025,8,2025-08-01,84.63741902767305,93.72761286662026,77.51689215339636,75% Reduction,75%
747,2025,9,2025-09-01,83.75532320049271,93.72761286662026,77.38078774578142,75% Reduction,75%
748,2025,10,2025-10-01,82.77078201986278,92.64578161254934,76.7027488830212,75% Reduction,75%
749,2025,11,2025-11-01,81.84734335175735,88.87077145168251,76.2680260855245,75% Reduction,75%
750,2025,12,2025-12-01,81.62643984499574,88.62928829704839,75.92569735124604,75% Reduction,75%
751,2026,1,2026-01-01,83.14922484490408,90.10283102528405,77.61876625300518,75% Reduction,75%
752,2026,2,2026-02-01,86.03329831770284,93.2094183382011,81.06170268047183,75% Reduction,75%
753,2026,3,2026-03-01,86.43501009890704,95.24859893906861,80.66131595389224,75% Reduction,75%
754,2026,4,2026-04-01,84.34465024765547,93.27793111366616,77.20398776684804,75% Reduction,75%
755,2026,5,2026-05-01,82.78714431602462,93.27793111366616,74.91847482370423,75% Reduction,75%
756,2026,6,2026-06-01,81.55915741388303,91.15234567075116,74.37182723719702,75% Reduction,75%
757,2026,7,2026-07-01,80.7758256398497,91.00683859354942,74.2369636514846,75% Reduction,75%
758,2026,8,2026-08-01,80.2146895465478,90.86270386843789,73.26825182913635,75% Reduction,75%
759,2026,9,2026-09-01,79.33505388641451,90.41454946189279,72.80944702801233,75% Reduction,75%
760,2026,10,2026-10-01,78.40109429087377,89.97957514728358,71.36932881202675,75% Reduction,75%
761,2026,11,2026-11-01,77.71973167540527,87.88614963630756,71.66238919467236,75% Reduction,75%
762,2026,12,2026-12-01,78.34176833798038,88.63120213037165,72.21985749155161,75% Reduction,75%
763,2027,1,2027-01-01,79.97819175948116,90.36807281625185,73.51320322781201,75% Reduction,75%
764,2027,2,2027-02-01,83.28912500949892,94.44496929242713,74.20516821682679,75% Reduction,75%
765,2027,3,2027-03-01,84.85190224912688,95.2117134991461,74.95386712476174,75% Reduction,75%
766,2027,4,2027-04-01,83.3459559616374,94.95390101967212,74.47893763256319,75% Reduction,75%
767,2027,5,2027-05-01,81.85379136837207,93.9217184648282,71.09234535850801,75% Reduction,75%
768,2027,6,2027-06-01,80.24433924960746,92.8511294890801,68.72371752993232,75% Reduction,75%
769,2027,7,2027-07-01,79.19882821209245,92.8511294890801,67.76754991835851,75% Reduction,75%
770,2027,8,2027-08-01,78.56944744972498,90.96118497708122,67.76754991835851,75% Reduction,75%
771,2027,9,2027-09-01,77.63837166475271,90.56099905251514,67.75264977909548,75% Reduction,75%
772,2027,10,2027-10-01,76.53937174266358,89.50430647396517,66.24544860810697,75% Reduction,75%
773,2027,11,2027-11-01,75.84742216635658,88.69752643937248,66.37499796025976,75% Reduction,75%
774,2027,12,2027-12-01,79.25988474477147,89.81611798839303,70.61175304168097,75% Reduction,75%
775,2028,1,2028-01-01,84.47741740859979,95.64715974176984,74.58146366498396,75% Reduction,75%
776,2028,2,2028-02-01,87.06121981553741,99.61395268755025,74.93074680916553,75% Reduction,75%
777,2028,3,2028-03-01,85.9602824430682,99.58952046618093,73.23482615106433,75% Reduction,75%
778,2028,4,2028-04-01,82.96836612885784,97.73732189260157,70.25821056696705,75% Reduction,75%
779,2028,5,2028-05-01,81.13167526558567,94.38254979505815,68.39095835460569,75% Reduction,75%
780,2028,6,2028-06-01,79.69022775443534,91.84609868700892,66.05727604791043,75% Reduction,75%
781,2028,7,2028-07-01,78.49043901603513,91.62963071650776,65.06783038739536,75% Reduction,75%
782,2028,8,2028-08-01,77.73719938056519,91.4156541726655,65.06783038739536,75% Reduction,75%
783,2028,9,2028-09-01,76.75950087757741,91.28367537052625,64.17593243387574,75% Reduction,75%
784,2028,10,2028-10-01,75.39992262447453,89.01790648566389,63.37437777263148,75% Reduction,75%
785,2028,11,2028-11-01,74.32643653124082,86.99607066886645,63.4606389327122,75% Reduction,75%
786,2028,12,2028-12-01,75.17501169378998,86.69576653102332,64.4180807349787,75% Reduction,75%
787,2029,1,2029-01-01,77.88554522187623,89.54398812426152,66.84034944444915,75% Reduction,75%
788,2029,2,2029-02-01,81.03811825417175,93.9841123262403,70.06362553349321,75% Reduction,75%
789,2029,3,2029-03-01,83.15674713461418,98.7134221317035,72.04750959698744,75% Reduction,75%
790,2029,4,2029-04-01,82.12901535664079,100.94063728707741,70.16649565989933,75% Reduction,75%
791,2029,5,2029-05-01,79.86541181553991,100.9776451585624,68.30583546691823,75% Reduction,75%
792,2029,6,2029-06-01,78.10985548330703,94.0785977026169,68.30583546691823,75% Reduction,75%
793,2029,7,2029-07-01,77.03757178790393,91.42696397399145,66.72473036619817,75% Reduction,75%
794,2029,8,2029-08-01,76.25518969469402,90.1052974411522,66.4207503544671,75% Reduction,75%
795,2029,9,2029-09-01,75.11437017750194,88.90338228229507,64.11846796711184,75% Reduction,75%
796,2029,10,2029-10-01,73.7179472459345,87.28575052292086,63.02864174317095,75% Reduction,75%
797,2029,11,2029-11-01,72.46894693285559,84.79762019177575,62.40342745551021,75% Reduction,75%
798,2029,12,2029-12-01,72.24686940100455,83.88386119420441,62.21784773909756,75% Reduction,75%
799,2030,1,2030-01-01,74.14692833052567,85.73353555691543,64.17830965272849,75% Reduction,75%
800,2030,2,2030-02-01,76.24733521260828,87.5186276919265,66.46203176343222,75% Reduction,75%
801,2030,3,2030-03-01,76.56277176249729,88.05493813491013,65.86575447820887,75% Reduction,75%
802,2030,4,2030-04-01,75.18835207177786,87.02413171566853,64.55485343097962,75% Reduction,75%
803,2030,5,2030-05-01,73.4606614894164,85.98649712839654,62.60681803449879,75% Reduction,75%
804,2030,6,2030-06-01,72.26342113850012,85.98649712839654,61.45834296174706,75% Reduction,75%
805,2030,7,2030-07-01,71.40658921861218,85.98649712839654,60.74037914736827,75% Reduction,75%
806,2030,8,2030-08-01,70.87203724261664,85.16540596156118,60.08305008860934,75% Reduction,75%
